"loc_rowid","pl_name","hostname","pl_letter","sy_snum","sy_pnum","sy_mnum","discoverymethod","disc_year","disc_facility","pl_controv_flag","pl_orbper","pl_orbpererr1","pl_orbpererr2","pl_orbperlim","pl_rade","pl_radeerr1","pl_radeerr2","pl_radelim"
"3800","Kepler-444 e","Kepler-444","e","3","5","0","Transit","2015","Kepler","0","7.743493","0.000017","-0.000016","0","0.546","0.017","-0.015","0"
"3801","Kepler-444 f","Kepler-444","f","3","5","0","Transit","2015","Kepler","0","9.740486","0.000013","-0.000013","0","0.741","0.041","-0.04","0"
"3802","Kepler-445 b","Kepler-445","b","1","3","0","Transit","2015","Kepler","0","2.984151","0.000011","-0.000011","0","1.58","0.23","-0.23","0"
"3803","Kepler-445 c","Kepler-445","c","1","3","0","Transit","2015","Kepler","0","4.871229","0.000011","-0.000011","0","2.51","0.36","-0.36","0"
"3804","Kepler-445 d","Kepler-445","d","1","3","0","Transit","2015","Kepler","0","8.15275","0.0004","-0.0004","0","1.25","0.19","-0.19","0"
"3805","Kepler-446 b","Kepler-446","b","1","3","0","Transit","2015","Kepler","0","1.565409","0.0000033","-0.0000033","0","1.5","0.25","-0.25","0"
"3806","Kepler-446 c","Kepler-446","c","1","3","0","Transit","2015","Kepler","0","3.036179","0.0000055","-0.0000055","0","1.11","0.18","-0.18","0"
"3807","Kepler-446 d","Kepler-446","d","1","3","0","Transit","2015","Kepler","0","5.148921","0.000022","-0.000022","0","1.35","0.22","-0.22","0"
"3808","Kepler-447 b","Kepler-447","b","1","1","0","Transit","2015","Kepler","0","7.79430132","0.00000182","-0.00000182","0","18.49","6.61","-6.28","0"
"3809","Kepler-448 c","KOI-12","c","1","2","0","Transit Timing Variations","2017","Kepler","0","2500","2400","-700","0","12","","","0"
"3810","Kepler-449 b","Kepler-449","b","1","2","0","Transit","2015","Kepler","0","12.58242","0.00027","-0.00027","0","2.056","0.069","-0.069","0"
"3811","Kepler-449 c","Kepler-449","c","1","2","0","Transit","2015","Kepler","0","33.6727","0.001","-0.001","0","2.764","0.086","-0.086","0"
"3812","Kepler-45 b","Kepler-45","b","1","1","0","Transit","2011","Kepler","0","2.455239","0.000004","-0.000004","0","10.76","1.23","-1.23","0"
"3813","Kepler-450 b","Kepler-450","b","1","3","0","Transit","2015","Kepler","0","28.454851","0.000025","-0.000025","0","6.14","0.33","-0.33","0"
"3814","Kepler-450 c","Kepler-450","c","1","3","0","Transit","2015","Kepler","0","15.413135","0.000085","-0.000085","0","2.62","0.14","-0.14","0"
"3815","Kepler-450 d","Kepler-450","d","1","3","0","Transit","2015","Kepler","0","7.51464","0.00023","-0.00023","0","0.837","0.068","-0.068","0"
"3816","Kepler-451 c","2MASS J19383260+4603591","c","2","3","0","Eclipse Timing Variations","2022","Multiple Observatories","0","1460","90","-90","0","13.5","","","0"
"3817","Kepler-451 d","2MASS J19383260+4603591","d","2","3","0","Eclipse Timing Variations","2022","Multiple Observatories","0","43","0.1","-0.1","0","13.5","","","0"
"3818","Kepler-452 b","Kepler-452","b","1","1","0","Transit","2015","Kepler","1","384.843","0.007","-0.012","0","1.63","0.23","-0.2","0"
"3819","Kepler-453 b","Kepler-453","b","2","1","0","Transit","2015","Kepler","0","240.503","0.053","-0.053","0","6.204","0.039","-0.039","0"
"3820","Kepler-454 b","Kepler-454","b","2","2","0","Transit","2015","Kepler","0","10.57","0.00000007","-0.00000007","0","2.354","0.224","-0.224","0"
"3821","Kepler-454 c","Kepler-454","c","2","2","0","Radial Velocity","2015","Multiple Facilities","0","523.9","0.7","-0.7","0","12.9","","","0"
"3822","Kepler-457 d","KOI-7892","d","1","3","0","Transit","2021","Kepler","0","10.6906004","","","0","2.985","","","0"
"3823","Kepler-458 c","KIC 9663113","c","1","2","0","Transit","2016","Kepler","0","20.74028413","0.0000335","-0.0000335","0","4.2","0.63","-0.4","0"
"3824","Kepler-46 b","Kepler-46","b","1","3","0","Transit","2012","Kepler","0","33.60134","0.00021","-0.0002","0","9.057","0.471","-0.482","0"
"3825","Kepler-46 c","Kepler-46","c","1","3","0","Transit Timing Variations","2012","Kepler","0","57.011","0.051","-0.061","0","13.5","","","0"
"3826","Kepler-46 d","Kepler-46","d","1","3","0","Transit","2014","Kepler","0","6.766589","0.000022","-0.000022","0","1.64","0.92","-0.92","0"
"3827","Kepler-460 c","KIC 5437945","c","1","2","0","Transit","2016","Kepler","0","220.1303357","0.0006389","-0.0006389","0","5.52","2.07","-0.73","0"
"3828","Kepler-461 b","Kepler-461","b","1","1","0","Transit","2016","Kepler","0","8.31378306","0.00000766","-0.00000766","0","2.58","0.07","-0.06","0"
"3829","Kepler-462 b","Kepler-462","b","1","2","0","Transit","2016","Kepler","0","84.6866","0.0007","-0.001","0","3","0.2","-0.1","0"
"3830","Kepler-462 c","Kepler-462","c","1","2","0","Transit","2020","Kepler","0","207.62","0.03","-0.01","0","4","0.2","-0.2","0"
"3831","Kepler-463 b","Kepler-463","b","1","1","0","Transit","2016","Kepler","0","8.98101683","0.00000316","-0.00000316","0","3.05","0.43","-0.3","0"
"3832","Kepler-464 b","Kepler-464","b","1","1","0","Transit","2016","Kepler","0","7.25696522","0.00000577","-0.00000577","0","3.3","0.16","-0.13","0"
"3833","Kepler-465 b","Kepler-465","b","1","1","0","Transit","2016","Kepler","0","9.94067247","0.00000655","-0.00000655","0","2.95","0.25","-0.16","0"
"3834","Kepler-466 b","Kepler-466","b","1","2","0","Transit","2016","Kepler","0","51.07926307","0.00006345","-0.00006345","0","2.85","0.22","-0.17","0"
"3835","Kepler-466 c","Kepler-466","c","1","2","0","Transit","2016","Kepler","0","3.70921385","0.00000632","-0.00000632","0","1.25","0.1","-0.07","0"
"3836","Kepler-467 b","Kepler-467","b","1","1","0","Transit","2016","Kepler","0","24.99324193","0.00006498","-0.00006498","0","2.25","0.3","-0.08","0"
"3837","Kepler-468 b","Kepler-468","b","1","1","0","Transit","2016","Kepler","0","38.47875707","0.00000485","-0.00000485","0","13.34","0.32","-0.29","0"
"3838","Kepler-47 b","Kepler-47","b","2","3","0","Transit","2012","Kepler","0","49.4643","0.0081","-0.0074","0","3.05","0.04","-0.04","0"
"3839","Kepler-47 c","Kepler-47","c","2","3","0","Transit","2012","Kepler","0","303.227","0.062","-0.027","0","4.65","0.09","-0.07","0"
"3840","Kepler-47 d","Kepler-47","d","2","3","0","Transit","2019","Kepler","0","187.366","0.069","-0.051","0","7.04","0.66","-0.49","0"
"3841","Kepler-470 b","Kepler-470","b","1","1","0","Transit","2016","Kepler","0","24.66919569","0.00000541","-0.00000541","0","14.44","5.83","-2.67","0"
"3842","Kepler-471 b","Kepler-471","b","1","1","0","Transit","2016","Kepler","0","5.01423457","0.00000059","-0.00000059","0","14.96","5.42","-2.96","0"
"3843","Kepler-472 b","Kepler-472","b","1","1","0","Transit","2016","Kepler","0","4.17625551","0.00000184","-0.00000184","0","3.22","0.13","-0.28","0"
"3844","Kepler-473 b","Kepler-473","b","1","1","0","Transit","2016","Kepler","0","14.55731705","0.00001399","-0.00001399","0","4.08","0.79","-0.67","0"
"3845","Kepler-474 b","Kepler-474","b","1","1","0","Transit","2016","Kepler","0","5.66067294","0.00000373","-0.00000373","0","3.06","0.48","-0.37","0"
"3846","Kepler-475 b","Kepler-475","b","1","1","0","Transit","2016","Kepler","0","3.10550819","0.00000104","-0.00000104","0","2.49","0.05","-0.18","0"
"3847","Kepler-476 b","Kepler-476","b","1","1","0","Transit","2016","Kepler","0","14.00640607","0.00001794","-0.00001794","0","3.08","0.51","-0.3","0"
"3848","Kepler-477 b","Kepler-477","b","2","1","0","Transit","2016","Kepler","0","11.11990653","0.0000116","-0.0000116","0","2.07","0.18","-0.12","0"
"3849","Kepler-478 b","Kepler-478","b","1","1","0","Transit","2016","Kepler","0","13.2217576","0.0000139","-0.0000139","0","2.71","0.09","-0.33","0"
"3850","Kepler-479 b","Kepler-479","b","1","1","0","Transit","2016","Kepler","0","12.49341307","0.0000136","-0.0000136","0","2.12","0.09","-0.07","0"
"3851","Kepler-48 b","Kepler-48","b","1","4","0","Transit","2012","Kepler","0","4.778","","","0","1.88","0.1","-0.1","0"
"3852","Kepler-48 c","Kepler-48","c","1","4","0","Transit","2012","Kepler","0","9.67395","","","0","2.71","0.14","-0.14","0"
"3853","Kepler-48 d","Kepler-48","d","1","4","0","Transit","2014","Kepler","0","42.8961","","","0","2.04","0.11","-0.11","0"
"3854","Kepler-48 e","Kepler-48","e","1","4","0","Radial Velocity","2014","W. M. Keck Observatory","0","982","8","-8","0","13.4","","","0"
"3855","Kepler-480 b","Kepler-480","b","1","1","0","Transit","2016","Kepler","0","4.9195838","0.0000049","-0.0000049","0","2.78","0.29","-0.21","0"
"3856","Kepler-481 b","Kepler-481","b","1","1","0","Transit","2016","Kepler","0","10.06082567","0.00001522","-0.00001522","0","2.5","0.37","-0.29","0"
"3857","Kepler-482 b","Kepler-482","b","1","1","0","Transit","2016","Kepler","0","56.35418576","0.00009371","-0.00009371","0","2.36","0.37","-0.14","0"
"3858","Kepler-483 b","Kepler-483","b","1","1","0","Transit","2016","Kepler","0","30.229104","0.00007851","-0.00007851","0","3.21","0.68","-0.43","0"
"3859","Kepler-484 b","Kepler-484","b","1","1","0","Transit","2016","Kepler","0","10.04556931","0.0000072","-0.0000072","0","2.28","0.07","-0.05","0"
"3860","Kepler-485 b","Kepler-485","b","1","1","0","Transit","2016","Kepler","0","3.2432598","0.00000018","-0.00000018","0","14.41","3.38","-1.63","0"
"3861","Kepler-486 b","Kepler-486","b","1","1","0","Transit","2016","Kepler","0","30.36044667","0.00000424","-0.00000424","0","11","0.4","-0.56","0"
"3862","Kepler-487 b","Kepler-487","b","1","3","0","Transit","2016","Kepler","0","15.3587684","0.00000221","-0.00000221","0","11.42","0.69","-0.53","0"
"3863","Kepler-487 c","Kepler-487","c","1","3","0","Transit","2016","Kepler","0","38.6519976","0.0002517","-0.0002517","0","2.68","0.18","-0.49","0"
"3864","Kepler-487 d","Kepler-487","d","1","3","0","Transit","2021","Kepler","0","2.41839004","","","0","2.775","","","0"
"3865","Kepler-488 b","Kepler-488","b","1","1","0","Transit","2016","Kepler","0","3.12082923","0.00000038","-0.00000038","0","15.79","3.85","-1.51","0"
"3866","Kepler-489 b","Kepler-489","b","1","1","0","Transit","2016","Kepler","0","17.27629612","0.00000245","-0.00000245","0","7.72","0.17","-0.2","0"
"3867","Kepler-49 b","Kepler-49","b","1","4","0","Transit","2012","Kepler","0","7.2037945","0.000022","-0.000022","0","2.72","","","0"
"3868","Kepler-49 c","Kepler-49","c","1","4","0","Transit","2012","Kepler","0","10.9129343","0.000069","-0.000069","0","2.55","","","0"
"3869","Kepler-49 d","Kepler-49","d","1","4","0","Transit","2014","Kepler","0","2.576549","0.000003","-0.000003","0","1.6","0.07","-0.07","0"
"3870","Kepler-49 e","Kepler-49","e","1","4","0","Transit","2014","Kepler","0","18.596108","0.000079","-0.000079","0","1.56","0.08","-0.08","0"
"3871","Kepler-490 b","Kepler-490","b","1","1","0","Transit","2016","Kepler","0","3.26869515","0.00000023","-0.00000023","0","11.65","3.29","-1.38","0"
"3872","Kepler-491 b","Kepler-491","b","1","1","0","Transit","2016","Kepler","0","4.22538451","0.00000027","-0.00000027","0","8.92","0.8","-0.51","0"
"3873","Kepler-492 b","Kepler-492","b","1","1","0","Transit","2016","Kepler","0","11.72012266","0.00000153","-0.00000153","0","9.59","1.2","-0.61","0"
"3874","Kepler-493 b","Kepler-493","b","1","1","0","Transit","2016","Kepler","0","3.00387658","0.00000099","-0.00000099","0","15.13","5","-2.55","0"
"3875","Kepler-494 b","Kepler-494","b","1","1","0","Transit","2016","Kepler","0","8.02511821","0.00000227","-0.00000227","0","7.14","1.32","-1","0"
"3876","Kepler-495 b","Kepler-495","b","1","2","0","Transit","2016","Kepler","0","3.41303622","0.0000006","-0.0000006","0","5.23","0.42","-0.34","0"
"3877","Kepler-495 c","Kepler-495","c","1","2","0","Transit","2021","Kepler","0","5.89660978","","","0","1.219","","","0"
"3878","Kepler-496 b","Kepler-496","b","1","1","0","Transit","2016","Kepler","0","8.30864937","0.0000109","-0.0000109","0","2.32","0.19","-0.14","0"
"3879","Kepler-497 b","Kepler-497","b","1","1","0","Transit","2016","Kepler","0","3.57320367","0.00000091","-0.00000091","0","6.04","1.58","-0.66","0"
"3880","Kepler-498 b","Kepler-498","b","1","1","0","Transit","2016","Kepler","0","9.61375356","0.00001173","-0.00001173","0","3.03","0.5","-0.34","0"
"3881","Kepler-499 b","Kepler-499","b","1","1","0","Transit","2016","Kepler","0","5.63252845","0.00000575","-0.00000575","0","2.17","0.25","-0.16","0"
"3882","Kepler-5 b","Kepler-5","b","1","1","0","Transit","2009","Kepler","0","3.5484657","0.0000007","-0.0000007","0","15.984","0.404","-0.572","0"
"3883","Kepler-50 b","Kepler-50","b","1","2","0","Transit","2012","Kepler","0","7.81254","0.0001","-0.0001","0","1.71","0.05","-0.1","0"
"3884","Kepler-50 c","Kepler-50","c","1","2","0","Transit","2012","Kepler","0","9.37647","0.00004","-0.00004","0","2.17","0.07","-0.08","0"
"3885","Kepler-500 b","Kepler-500","b","1","1","0","Transit","2016","Kepler","0","8.5083244","0.00000911","-0.00000911","0","2.58","0.25","-0.17","0"
"3886","Kepler-501 b","Kepler-501","b","1","2","0","Transit","2016","Kepler","0","5.64067757","0.00000378","-0.00000378","0","4.3","0.69","-0.46","0"
"3887","Kepler-501 c","Kepler-501","c","1","2","0","Transit","2021","Kepler","0","3.62276006","","","0","1.681","","","0"
"3888","Kepler-502 b","Kepler-502","b","1","1","0","Transit","2016","Kepler","0","4.28686431","0.00000322","-0.00000322","0","4.77","1.46","-0.66","0"
"3889","Kepler-504 b","Kepler-504","b","2","1","0","Transit","2016","Kepler","0","9.54927542","0.00000499","-0.00000499","0","1.59","0.18","-0.22","0"
"3890","Kepler-505 b","Kepler-505","b","1","1","0","Transit","2016","Kepler","0","27.52197994","0.00003295","-0.00003295","0","2.6","0.11","-0.09","0"
"3891","Kepler-506 b","Kepler-506","b","1","1","0","Transit","2016","Kepler","0","6.8834055","0.00000315","-0.00000315","0","2.73","0.06","-0.06","0"
"3892","Kepler-507 b","Kepler-507","b","1","1","0","Transit","2016","Kepler","0","3.56809693","0.00000707","-0.00000707","0","1.3","0.24","-0.17","0"
"3893","Kepler-508 b","Kepler-508","b","1","1","0","Transit","2016","Kepler","0","25.30889748","0.00005747","-0.00005747","0","1.64","0.26","-0.19","0"
"3894","Kepler-509 b","Kepler-509","b","1","1","0","Transit","2016","Kepler","0","41.74600392","0.00004444","-0.00004444","0","2.49","0.06","-0.06","0"
"3895","Kepler-51 b","Kepler-51","b","1","3","0","Transit","2012","Kepler","0","45.154","0.0002","-0.0002","0","7.1","0.3","-0.3","0"
"3896","Kepler-51 c","Kepler-51","c","1","3","0","Transit","2012","Kepler","0","85.312","0.003","-0.002","0","9","2.8","-1.7","0"
"3897","Kepler-51 d","Kepler-51","d","1","3","0","Transit","2014","Kepler","0","130.194","0.005","-0.002","0","9.7","0.5","-0.5","0"
"3898","Kepler-510 b","Kepler-510","b","1","1","0","Transit","2016","Kepler","0","19.55659418","0.00003606","-0.00003606","0","2.47","0.23","-0.12","0"
"3899","Kepler-511 b","Kepler-511","b","1","2","0","Transit","2016","Kepler","0","296.637865","0.0004472","-0.0004472","0","6.35","1.4","-1.02","0"
"3900","Kepler-511 c","Kepler-511","c","1","2","0","Transit","2021","Kepler","0","26.62949944","","","0","4.21","","","0"
"3901","Kepler-512 b","Kepler-512","b","1","1","0","Transit","2016","Kepler","0","34.43587975","0.00008258","-0.00008258","0","2.69","0.49","-0.31","0"
"3902","Kepler-513 b","Kepler-513","b","1","1","0","Transit","2016","Kepler","0","28.86235584","0.00006735","-0.00006735","0","2.2","0.31","-0.2","0"
"3903","Kepler-514 b","Kepler-514","b","2","1","0","Transit","2016","Kepler","0","5.65179605","0.00001087","-0.00001087","0","1.72","0.28","-0.19","0"
"3904","Kepler-515 b","Kepler-515","b","2","1","0","Transit","2016","Kepler","0","19.96371318","0.00005659","-0.00005659","0","1.46","0.06","-0.05","0"
"3905","Kepler-516 b","Kepler-516","b","1","1","0","Transit","2016","Kepler","0","24.85462415","0.00002819","-0.00002819","0","5.74","1.43","-1.16","0"
"3906","Kepler-517 b","Kepler-517","b","2","1","0","Transit","2016","Kepler","0","60.92832271","0.00007053","-0.00007053","0","2.67","0.32","-0.22","0"
"3907","Kepler-518 b","Kepler-518","b","1","1","0","Transit","2016","Kepler","0","8.51203588","0.0000045","-0.0000045","0","2.11","0.05","-0.05","0"
"3908","Kepler-519 b","Kepler-519","b","2","1","0","Transit","2016","Kepler","0","24.3078946","0.00002446","-0.00002446","0","2.1","0.06","-0.04","0"
"3909","Kepler-52 b","Kepler-52","b","1","3","0","Transit","2012","Kepler","0","7.8773565","0.000038","-0.000038","0","2.1","","","0"
"3910","Kepler-52 c","Kepler-52","c","1","3","0","Transit","2012","Kepler","0","16.3850021","0.00014","-0.00014","0","1.84","","","0"
"3911","Kepler-52 d","Kepler-52","d","1","3","0","Transit","2014","Kepler","0","36.445171","0.000253","-0.000253","0","1.95","0.21","-0.21","0"
"3912","Kepler-520 b","Kepler-520","b","1","2","0","Transit","2016","Kepler","0","19.67416124","0.00005245","-0.00005245","0","1.66","0.28","-0.1","0"
"3913","Kepler-520 c","Kepler-520","c","1","2","0","Transit","2016","Kepler","0","5.21104261","0.00001231","-0.00001231","0","1.07","0.07","-0.05","0"
"3914","Kepler-521 b","Kepler-521","b","1","1","0","Transit","2016","Kepler","0","22.20813214","0.00004013","-0.00004013","0","3.18","0.31","-0.23","0"
"3915","Kepler-522 b","Kepler-522","b","1","1","0","Transit","2016","Kepler","0","38.58422849","0.00004568","-0.00004568","0","6.91","1.5","-1.21","0"
"3916","Kepler-523 b","Kepler-523","b","1","1","0","Transit","2016","Kepler","0","5.83598311","0.00000466","-0.00000466","0","1.96","0.08","-0.06","0"
"3917","Kepler-524 b","Kepler-524","b","1","2","0","Transit","2016","Kepler","0","7.97419807","0.00002038","-0.00002038","0","1.91","0.14","-0.12","0"
"3918","Kepler-524 c","Kepler-524","c","1","2","0","Transit","2016","Kepler","0","1.88897906","0.0000107","-0.0000107","0","0.96","0.08","-0.07","0"
"3919","Kepler-525 b","Kepler-525","b","1","1","0","Transit","2016","Kepler","0","18.68404933","0.00005589","-0.00005589","0","2.63","0.38","-0.52","0"
"3920","Kepler-526 b","Kepler-526","b","1","1","0","Transit","2016","Kepler","0","5.45849832","0.00000907","-0.00000907","0","1.99","0.16","-0.17","0"
"3921","Kepler-527 b","Kepler-527","b","1","1","0","Transit","2016","Kepler","0","13.28535633","0.00002409","-0.00002409","0","2.84","1.35","-0.46","0"
"3922","Kepler-528 b","Kepler-528","b","1","1","0","Transit","2016","Kepler","0","19.78297415","0.00006532","-0.00006532","0","2.08","0.29","-0.19","0"
"3923","Kepler-529 b","Kepler-529","b","1","3","0","Transit","2016","Kepler","0","1.98035766","0.00000232","-0.00000232","0","1.86","0.25","-0.17","0"
"3924","Kepler-529 c","Kepler-529","c","1","3","0","Transit","2016","Kepler","0","12.8345022","0.00003659","-0.00003659","0","2","0.41","-0.21","0"
"3925","Kepler-529 d","Kepler-529","d","1","3","0","Transit","2021","Kepler","0","35.86619949","","","0","2.795","","","0"
"3926","Kepler-53 b","Kepler-53","b","1","3","0","Transit","2012","Kepler","0","18.6489525","0.00016","-0.00016","0","2.89","","","0"
"3927","Kepler-53 c","Kepler-53","c","1","3","0","Transit","2012","Kepler","0","38.5583038","0.00041","-0.00041","0","3.17","","","0"
"3928","Kepler-53 d","Kepler-53","d","1","3","0","Transit","2014","Kepler","0","9.751962","0.000077","-0.000077","0","2.12","1.05","-1.05","0"
"3929","Kepler-530 b","Kepler-530","b","2","1","0","Transit","2016","Kepler","0","39.30941904","0.00004834","-0.00004834","0","3.01","0.17","-0.1","0"
"3930","Kepler-531 b","Kepler-531","b","1","1","0","Transit","2016","Kepler","0","29.88485741","0.00003246","-0.00003246","0","2.78","0.08","-0.19","0"
"3931","Kepler-532 b","Kepler-532","b","1","1","0","Transit","2016","Kepler","0","12.92491623","0.0000123","-0.0000123","0","2.57","0.21","-0.14","0"
"3932","Kepler-533 b","Kepler-533","b","1","1","0","Transit","2016","Kepler","0","28.51120525","0.00002321","-0.00002321","0","3.38","0.08","-0.32","0"
"3933","Kepler-534 b","Kepler-534","b","1","2","0","Transit","2016","Kepler","0","15.95994513","0.00002216","-0.00002216","0","2.24","0.08","-0.07","0"
"3934","Kepler-534 c","Kepler-534","c","1","2","0","Transit","2021","Kepler","0","7.37868977","","","0","1.227","","","0"
"3935","Kepler-535 b","Kepler-535","b","1","1","0","Transit","2016","Kepler","0","4.90332155","0.00000454","-0.00000454","0","2.36","0.33","-0.21","0"
"3936","Kepler-536 b","Kepler-536","b","1","1","0","Transit","2016","Kepler","0","1.8270823","0.00000044","-0.00000044","0","3.1","0.38","-0.22","0"
"3937","Kepler-537 b","Kepler-537","b","1","1","0","Transit","2016","Kepler","0","3.24755522","0.00000526","-0.00000526","0","1.41","0.06","-0.04","0"
"3938","Kepler-538 b","Kepler-538","b","2","1","0","Transit","2016","Kepler","0","81.73778","0.00013","-0.00013","0","2.215","0.04","-0.034","0"
"3939","Kepler-539 b","Kepler-539","b","1","2","0","Transit","2016","Kepler","0","125.63243","0.00071","-0.00071","0","8.373","0.191","-0.191","0"
"3940","Kepler-539 c","Kepler-539","c","1","2","0","Transit Timing Variations","2016","Kepler","0","1000","","","-1","13.3","","","0"
"3941","Kepler-54 b","Kepler-54","b","1","3","0","Transit","2012","Kepler","0","8.0109434","0.000069","-0.000069","0","2.1","","","0"
"3942","Kepler-54 c","Kepler-54","c","1","3","0","Transit","2012","Kepler","0","12.0717249","0.00029","-0.00029","0","1.23","","","0"
"3943","Kepler-54 d","Kepler-54","d","1","3","0","Transit","2014","Kepler","0","20.995694","0.000143","-0.000143","0","1.53","0.08","-0.08","0"
"3944","Kepler-540 b","Kepler-540","b","1","1","0","Transit","2016","Kepler","0","172.7049784","0.0005356","-0.0005356","0","2.71","0.38","-0.26","0"
"3945","Kepler-541 b","Kepler-541","b","1","1","0","Transit","2016","Kepler","0","5.08005848","0.00001338","-0.00001338","0","3.36","0.58","-0.56","0"
"3946","Kepler-542 b","Kepler-542","b","1","1","0","Transit","2016","Kepler","0","13.14497566","0.00003491","-0.00003491","0","1.57","0.1","-0.11","0"
"3947","Kepler-543 b","Kepler-543","b","1","1","0","Transit","2016","Kepler","0","13.89961966","0.00001102","-0.00001102","0","2.5","0.12","-0.26","0"
"3948","Kepler-544 b","Kepler-544","b","1","1","0","Transit","2016","Kepler","0","21.41616926","0.00008095","-0.00008095","0","2.12","0.19","-0.14","0"
"3949","Kepler-545 b","Kepler-545","b","1","1","0","Transit","2016","Kepler","0","13.24934059","0.00002104","-0.00002104","0","2.69","0.3","-0.21","0"
"3950","Kepler-546 b","Kepler-546","b","1","1","0","Transit","2016","Kepler","0","4.14702026","0.00000088","-0.00000088","0","7","1.93","-0.77","0"
"3951","Kepler-547 b","Kepler-547","b","1","1","0","Transit","2016","Kepler","0","6.01038429","0.00000157","-0.00000157","0","4","0.13","-0.31","0"
"3952","Kepler-548 b","Kepler-548","b","1","1","0","Transit","2016","Kepler","0","4.45419434","0.00000038","-0.00000038","0","11.99","2.19","-1.1","0"
"3953","Kepler-549 b","Kepler-549","b","1","2","0","Transit","2016","Kepler","0","42.9495649","0.0001543","-0.0001543","0","2.57","0.23","-0.17","0"
"3954","Kepler-549 c","Kepler-549","c","1","2","0","Transit","2016","Kepler","0","117.040498","0.001777","-0.001777","0","2.93","0.25","-0.59","0"
"3955","Kepler-55 b","Kepler-55","b","1","5","0","Transit","2012","Kepler","0","27.9481449","0.00024","-0.00024","0","2.43","","","0"
"3956","Kepler-55 c","Kepler-55","c","1","5","0","Transit","2012","Kepler","0","42.1516418","0.00053","-0.00053","0","2.21","","","0"
"3957","Kepler-55 d","Kepler-55","d","1","5","0","Transit","2014","Kepler","0","2.211099","0.000004","-0.000004","0","1.59","0.09","-0.09","0"
"3958","Kepler-55 e","Kepler-55","e","1","5","0","Transit","2014","Kepler","0","4.617534","0.000021","-0.000021","0","1.55","0.23","-0.23","0"
"3959","Kepler-55 f","Kepler-55","f","1","5","0","Transit","2014","Kepler","0","10.198545","0.000045","-0.000045","0","1.59","0.1","-0.1","0"
"3960","Kepler-550 b","Kepler-550","b","1","1","0","Transit","2016","Kepler","0","8.60010411","0.00000425","-0.00000425","0","4.42","0.34","-0.27","0"
"3961","Kepler-551 b","Kepler-551","b","1","1","0","Transit","2016","Kepler","0","12.3764661","0.00001298","-0.00001298","0","2.73","0.25","-0.15","0"
"3962","Kepler-552 b","Kepler-552","b","1","1","0","Transit","2016","Kepler","0","5.26341577","0.0000029","-0.0000029","0","3.95","0.82","-0.57","0"
"3963","Kepler-553 b","Kepler-553","b","1","2","0","Transit","2016","Kepler","0","4.03046804","0.00000164","-0.00000164","0","4.63","0.13","-0.18","0"
"3964","Kepler-553 c","Kepler-553","c","1","2","0","Transit","2016","Kepler","0","328.2399546","0.0003646","-0.0003646","0","11.2","0.32","-0.31","0"
"3965","Kepler-554 b","Kepler-554","b","1","1","0","Transit","2016","Kepler","0","1.90220856","0.00000041","-0.00000041","0","4.29","0.27","-0.21","0"
"3966","Kepler-555 b","Kepler-555","b","1","1","0","Transit","2016","Kepler","0","16.21775407","0.0000289","-0.0000289","0","2.83","0.56","-0.29","0"
"3967","Kepler-556 b","Kepler-556","b","1","1","0","Transit","2016","Kepler","0","11.72292176","0.00002381","-0.00002381","0","2.24","0.2","-0.12","0"
"3968","Kepler-557 b","Kepler-557","b","1","1","0","Transit","2016","Kepler","0","3.70598955","0.00000487","-0.00000487","0","2.67","0.8","-0.38","0"
"3969","Kepler-558 b","Kepler-558","b","1","1","0","Transit","2016","Kepler","0","29.00790538","0.00008906","-0.00008906","0","2.37","0.17","-0.14","0"
"3970","Kepler-559 b","Kepler-559","b","1","1","0","Transit","2016","Kepler","0","17.58752333","0.00002056","-0.00002056","0","3.61","0.64","-0.36","0"
"3971","Kepler-56 b","Kepler-56","b","1","3","0","Transit","2012","Kepler","0","10.5016","0.0011","-0.001","0","6.51","0.29","-0.28","0"
"3972","Kepler-56 c","Kepler-56","c","1","3","0","Transit","2012","Kepler","0","21.40239","0.00059","-0.00062","0","9.8","0.46","-0.46","0"
"3973","Kepler-56 d","Kepler-56","d","1","3","0","Radial Velocity","2016","Multiple Observatories","0","1002","5","-5","0","12.8","","","0"
"3974","Kepler-560 b","Kepler-560","b","2","1","0","Transit","2016","Kepler","0","18.47764449","0.00001517","-0.00001517","0","1.72","0.09","-0.09","0"
"3975","Kepler-561 b","Kepler-561","b","1","2","0","Transit","2016","Kepler","0","58.3620495","0.00003229","-0.00003229","0","6.96","1.21","-0.61","0"
"3976","Kepler-561 c","Kepler-561","c","1","2","0","Transit","2016","Kepler","0","5.35016198","0.00000443","-0.00000443","0","2.68","0.43","-0.25","0"
"3977","Kepler-562 b","Kepler-562","b","1","1","0","Transit","2016","Kepler","0","18.00931444","0.0000099","-0.0000099","0","5.21","0.64","-0.4","0"
"3978","Kepler-563 b","Kepler-563","b","1","1","0","Transit","2016","Kepler","0","22.18432708","0.000025","-0.000025","0","3.09","0.17","-0.2","0"
"3979","Kepler-564 b","Kepler-564","b","1","1","0","Transit","2016","Kepler","0","3.75083228","0.00000122","-0.00000122","0","4.63","0.66","-0.36","0"
"3980","Kepler-565 b","Kepler-565","b","1","1","0","Transit","2016","Kepler","0","4.24374723","0.00000293","-0.00000293","0","3.64","0.51","-0.27","0"
